,true_error,time_slot,day_of_week,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S5(O3),true_label,given_label
265,0,morning,monday,15.8,53.7,0.9571,1514.0,1230.0,732.0,1252.0,1.0257,1.3706
266,0,morning,monday,17.4,42.1,0.8281,1379.0,1252.0,711.0,1237.0,1.0169,1.3473
267,0,morning,monday,17.9,38.4,0.7793,1074.0,854.0,1032.0,772.0,0.7339,1.019
268,0,morning,monday,18.5,36.7,0.7764,1090.0,868.0,1026.0,766.0,0.7693,1.0362
269,0,morning,monday,21.0,29.6,0.7263,1110.0,964.0,947.0,829.0,0.7958,1.0829
270,0,afternoon,monday,21.3,28.1,0.7067,1102.0,994.0,955.0,783.0,0.7693,1.098
271,0,afternoon,monday,21.3,26.1,0.6539,1100.0,1021.0,952.0,822.0,0.8754,1.1035
272,0,afternoon,monday,21.3,26.8,0.6681,1094.0,1003.0,965.0,813.0,0.8754,1.0808
273,0,afternoon,monday,21.3,24.2,0.606,1076.0,1034.0,964.0,813.0,0.8931,1.0602
274,0,afternoon,monday,20.2,28.5,0.6682,1152.0,1062.0,928.0,850.0,0.9108,1.1028
275,0,evening,monday,17.0,43.1,0.8264,1407.0,1249.0,720.0,1276.0,1.1407,1.3267
276,0,evening,monday,15.6,47.4,0.8347,1438.0,1325.0,678.0,1401.0,1.2645,1.3686
277,0,evening,monday,15.3,47.4,0.8178,1425.0,1325.0,678.0,1356.0,1.291,1.3493
278,0,evening,monday,14.5,49.7,0.8177,1279.0,1131.0,775.0,1243.0,1.0965,1.2072
279,0,night,monday,13.9,52.0,0.8231,1132.0,916.0,920.0,1083.0,0.9992,1.0719
280,0,night,monday,14.5,49.4,0.8106,1006.0,729.0,1142.0,795.0,0.7074,0.9408
281,0,night,tuesday,13.8,51.4,0.8071,982.0,700.0,1204.0,735.0,0.6367,0.9332
282,0,night,tuesday,14.0,51.3,0.8163,969.0,636.0,1271.0,684.0,0.5659,0.8989
283,0,night,tuesday,13.0,56.8,0.8444,941.0,621.0,1298.0,714.0,0.619,0.9133
284,0,night,tuesday,10.1,76.8,0.9483,855.0,478.0,1701.0,401.0,0.2741,0.8659
285,0,morning,tuesday,8.8,80.5,0.9147,834.0,459.0,1908.0,361.0,0.1945,0.8323
286,0,morning,tuesday,9.6,75.4,0.9004,909.0,567.0,1542.0,418.0,0.4156,0.8838
287,0,morning,tuesday,9.8,75.0,0.9093,1061.0,745.0,1178.0,616.0,0.7781,0.9813
288,0,morning,tuesday,10.0,74.2,0.9117,1441.0,1124.0,851.0,1089.0,1.1495,1.256
289,0,morning,tuesday,11.2,69.7,0.9232,1498.0,1325.0,684.0,1329.0,1.1672,1.4386
290,0,morning,tuesday,12.0,62.9,0.8803,1343.0,1185.0,760.0,1311.0,1.1672,1.2752
291,0,morning,tuesday,12.8,55.8,0.821,1308.0,1166.0,792.0,1236.0,1.1584,1.2319
292,0,morning,tuesday,13.1,54.8,0.8234,1209.0,1097.0,837.0,1147.0,1.1407,1.199
293,0,afternoon,tuesday,13.8,53.4,0.8351,1310.0,1207.0,770.0,1301.0,1.1672,1.2683
294,0,afternoon,tuesday,16.0,42.4,0.7674,1171.0,1064.0,881.0,1097.0,0.9727,1.1255
295,0,afternoon,tuesday,14.1,49.8,0.7971,1112.0,980.0,924.0,900.0,0.8754,1.0911
296,0,afternoon,tuesday,12.0,61.1,0.8537,1132.0,927.0,944.0,781.0,0.8842,1.0781
297,0,afternoon,tuesday,13.6,54.6,0.8465,1225.0,1111.0,818.0,1013.0,1.0788,1.1804
298,0,evening,tuesday,13.7,49.5,0.7695,1065.0,953.0,962.0,790.0,0.8577,1.0396
299,0,evening,tuesday,11.7,57.1,0.7822,1236.0,1084.0,854.0,1059.0,0.9904,1.1591
300,0,evening,tuesday,11.5,58.2,0.7867,1309.0,1126.0,812.0,1205.0,1.1318,1.1825
301,0,evening,tuesday,12.6,54.2,0.7881,1089.0,884.0,1006.0,975.0,0.8931,1.0211
302,0,night,tuesday,12.0,54.9,0.7664,1000.0,776.0,1141.0,896.0,0.8489,0.9442
303,0,night,tuesday,11.0,61.4,0.8057,1041.0,782.0,1105.0,911.0,0.7604,0.9785
304,0,night,wednesday,11.1,62.2,0.8199,1045.0,756.0,1137.0,902.0,0.7516,0.9689
305,0,night,wednesday,10.8,62.5,0.8082,997.0,744.0,1151.0,832.0,0.6986,0.9648
306,0,night,wednesday,11.3,60.0,0.8025,948.0,634.0,1320.0,715.0,0.5394,0.9105
307,0,night,wednesday,10.2,62.7,0.7813,908.0,559.0,1477.0,721.0,0.5836,0.8838
308,0,morning,wednesday,10.9,58.6,0.7628,892.0,522.0,1572.0,648.0,0.4775,0.8618
309,0,morning,wednesday,10.8,57.2,0.7382,954.0,561.0,1496.0,612.0,0.504,0.8618
310,0,morning,wednesday,10.4,59.2,0.7455,1045.0,751.0,1186.0,800.0,0.6632,0.9634
311,0,morning,wednesday,11.0,57.3,0.7501,1383.0,1109.0,832.0,1173.0,0.8577,1.1715
312,0,morning,wednesday,11.2,56.9,0.7565,1597.0,1395.0,652.0,1519.0,0.9727,1.4283
313,0,morning,wednesday,12.1,54.9,0.7734,1318.0,1124.0,762.0,1287.0,0.9992,1.2154
314,0,morning,wednesday,15.1,44.3,0.7535,1138.0,898.0,950.0,966.0,0.7781,1.0335
315,0,morning,wednesday,15.6,40.6,0.7146,1098.0,842.0,1012.0,828.0,0.7516,0.9888
316,0,afternoon,wednesday,16.9,34.6,0.6597,1118.0,927.0,959.0,825.0,0.8489,1.0142
317,0,afternoon,wednesday,16.6,35.6,0.6697,1170.0,1009.0,879.0,872.0,0.9373,1.0754
318,0,afternoon,wednesday,11.3,63.9,0.8554,1112.0,842.0,1015.0,680.0,0.8047,1.0259
319,0,afternoon,wednesday,9.6,81.1,0.972,1390.0,1028.0,829.0,1002.0,1.1141,1.188
320,0,afternoon,wednesday,11.7,69.1,0.9497,1353.0,1096.0,774.0,1159.0,1.1495,1.2244
321,0,evening,wednesday,10.7,68.5,0.8794,1260.0,1050.0,828.0,979.0,0.9815,1.1825
322,0,evening,wednesday,10.7,67.3,0.8643,1501.0,1302.0,681.0,1311.0,1.1849,1.3789
323,0,evening,wednesday,10.8,65.7,0.8486,1273.0,1130.0,795.0,1071.0,1.2026,1.1976
324,0,evening,wednesday,10.3,66.3,0.8336,1179.0,955.0,928.0,899.0,1.1053,1.0788
325,0,night,wednesday,10.1,66.9,0.8248,1047.0,809.0,1064.0,766.0,0.955,0.9854
326,0,night,wednesday,10.4,61.1,0.7717,973.0,739.0,1186.0,589.0,0.7693,0.9298
327,0,night,thursday,10.3,59.9,0.7516,997.0,737.0,1168.0,631.0,0.787,0.9208
328,0,night,thursday,11.0,58.4,0.7686,970.0,621.0,1400.0,479.0,0.5129,0.8577
329,0,night,thursday,9.1,68.1,0.789,902.0,568.0,1450.0,479.0,0.4775,0.8604
330,0,night,thursday,9.3,72.3,0.8496,858.0,490.0,1707.0,378.0,0.2476,0.8323
331,0,morning,thursday,9.9,66.8,0.8152,878.0,457.0,1935.0,344.0,0.1768,0.7952
332,0,morning,thursday,7.6,83.2,0.8695,893.0,540.0,1604.0,413.0,0.451,0.8707
333,0,morning,thursday,8.1,79.0,0.8544,1038.0,697.0,1260.0,605.0,0.7251,0.9497
334,0,morning,thursday,8.7,74.6,0.8429,1320.0,1035.0,902.0,991.0,0.9904,1.1818
335,0,morning,thursday,8.6,75.1,0.8415,1353.0,1235.0,740.0,1175.0,1.0522,1.3301
336,0,morning,thursday,9.7,69.7,0.8389,1133.0,933.0,969.0,923.0,0.8754,1.0657
337,0,morning,thursday,11.0,64.4,0.8447,1066.0,849.0,1039.0,829.0,0.8666,1.0081
338,0,morning,thursday,13.6,53.0,0.8209,1027.0,809.0,1081.0,733.0,0.7781,0.9902
339,0,afternoon,thursday,14.2,48.4,0.778,1106.0,935.0,958.0,819.0,0.8489,1.0781
340,0,afternoon,thursday,14.2,46.3,0.7438,1038.0,907.0,976.0,723.0,0.7162,1.0245
341,0,afternoon,thursday,16.0,41.3,0.7462,1084.0,924.0,986.0,786.0,0.8135,1.0307
342,0,afternoon,thursday,17.7,35.4,0.7094,1105.0,982.0,939.0,850.0,0.9285,1.0609
343,0,afternoon,thursday,17.1,37.4,0.7225,1102.0,957.0,968.0,820.0,0.7781,1.0486
344,0,evening,thursday,14.9,40.5,0.6835,1240.0,1137.0,836.0,991.0,0.9108,1.2003
345,0,evening,thursday,13.4,47.8,0.7293,1443.0,1418.0,666.0,1454.0,1.2468,1.4146
346,0,evening,thursday,12.6,52.5,0.7642,1389.0,1341.0,692.0,1488.0,1.176,1.361
347,0,evening,thursday,12.2,53.2,0.7555,1183.0,989.0,904.0,1205.0,1.0522,1.0568
348,0,night,thursday,10.6,56.1,0.714,1014.0,798.0,1083.0,909.0,0.9373,0.9449
349,0,night,thursday,9.9,59.5,0.7276,979.0,736.0,1154.0,769.0,0.8135,0.9092
350,0,night,friday,9.6,61.1,0.7323,1048.0,787.0,1098.0,835.0,0.8577,0.9428
351,0,night,friday,9.7,61.6,0.7425,1024.0,753.0,1131.0,793.0,0.8047,0.9318
352,0,night,friday,9.4,62.6,0.7398,974.0,690.0,1208.0,733.0,0.7339,0.9016
353,0,night,friday,8.0,69.4,0.7459,925.0,602.0,1398.0,562.0,0.5217,0.8673
354,0,morning,friday,7.7,72.4,0.7655,952.0,654.0,1210.0,832.0,0.6455,0.9009
355,0,morning,friday,8.0,71.8,0.7711,1005.0,713.0,1130.0,924.0,0.6897,0.936
356,0,morning,friday,8.5,66.3,0.7375,1122.0,842.0,1015.0,974.0,0.7958,0.9875
357,0,morning,friday,9.8,59.6,0.7214,1351.0,1201.0,783.0,1307.0,0.9727,1.2553
358,0,morning,friday,11.2,57.0,0.7544,1408.0,1278.0,682.0,1481.0,1.008,1.3239
359,0,morning,friday,14.8,44.1,0.7407,1304.0,1142.0,772.0,1405.0,1.0522,1.1996
360,0,morning,friday,16.8,35.3,0.6729,1207.0,1098.0,826.0,1195.0,1.0699,1.1426
361,0,morning,friday,19.2,27.1,0.5976,1099.0,1014.0,948.0,868.0,0.8577,1.0321
362,0,afternoon,friday,19.1,26.2,0.5741,1106.0,1068.0,915.0,874.0,0.8754,1.0541
363,0,afternoon,friday,16.3,30.8,0.5683,1009.0,916.0,1015.0,738.0,0.7516,0.9552
364,0,afternoon,friday,14.2,36.8,0.5922,962.0,776.0,1152.0,550.0,0.6632,0.8783
365,0,afternoon,friday,13.4,41.0,0.6292,1093.0,933.0,976.0,777.0,0.7693,0.9984
366,0,afternoon,friday,14.2,43.3,0.6982,1180.0,1023.0,886.0,966.0,0.9019,1.0905
367,0,evening,friday,12.1,45.6,0.6403,1168.0,1037.0,868.0,990.0,0.9285,1.085
368,0,evening,friday,10.4,48.0,0.6046,1168.0,1063.0,876.0,944.0,0.8666,1.0575
369,0,evening,friday,10.0,51.1,0.628,1140.0,1000.0,916.0,962.0,0.8223,1.0232
370,0,evening,friday,9.8,50.8,0.6172,1001.0,811.0,1097.0,778.0,0.8047,0.8982
371,0,night,friday,9.7,50.4,0.6063,953.0,743.0,1185.0,690.0,0.7516,0.8597
372,0,night,friday,9.9,50.2,0.6103,972.0,715.0,1237.0,644.0,0.6543,0.8639
373,0,night,saturday,9.4,53.4,0.63,1021.0,776.0,1144.0,753.0,0.7693,0.8975
374,0,night,saturday,8.6,57.8,0.6488,940.0,664.0,1290.0,646.0,0.6986,0.846
375,0,night,saturday,8.1,62.1,0.6746,1046.0,736.0,1142.0,838.0,0.6897,0.9009
376,0,night,saturday,7.4,64.8,0.6683,983.0,698.0,1209.0,801.0,0.5571,0.8899
377,0,morning,saturday,8.2,58.9,0.6444,915.0,578.0,1417.0,665.0,0.4244,0.8323
378,0,morning,saturday,6.3,66.6,0.641,935.0,615.0,1373.0,717.0,0.5217,0.8584
379,0,morning,saturday,7.2,62.9,0.6396,976.0,669.0,1270.0,795.0,0.5748,0.8693
380,0,morning,saturday,7.2,63.9,0.65,1124.0,842.0,1050.0,936.0,0.6278,0.9737
381,0,morning,saturday,11.1,50.5,0.6654,1163.0,919.0,922.0,1076.0,0.7428,1.0506
382,0,morning,saturday,15.5,36.1,0.6313,1167.0,966.0,942.0,1016.0,0.8223,1.0438
383,0,morning,saturday,17.8,29.2,0.592,1121.0,955.0,992.0,834.0,0.8754,0.9964
384,0,morning,saturday,17.6,30.1,0.6013,1071.0,940.0,994.0,756.0,0.8223,0.995
385,0,afternoon,saturday,19.1,26.8,0.5861,1065.0,979.0,950.0,766.0,0.8489,1.0074
386,0,afternoon,saturday,17.7,28.6,0.5735,1157.0,1072.0,888.0,905.0,1.008,1.096
387,0,afternoon,saturday,17.8,28.4,0.5737,1046.0,883.0,1051.0,765.0,0.8931,0.9318
388,0,afternoon,saturday,18.7,26.0,0.5555,1147.0,1042.0,934.0,830.0,0.955,1.0561
389,0,afternoon,saturday,17.1,31.3,0.6038,1119.0,1022.0,916.0,853.0,1.0346,1.0355
390,0,evening,saturday,15.8,36.1,0.644,1210.0,1062.0,886.0,981.0,1.1053,1.0891
391,0,evening,saturday,14.7,40.1,0.6657,1306.0,1079.0,827.0,1286.0,1.176,1.1131
392,0,evening,saturday,13.6,44.9,0.6991,1258.0,1057.0,841.0,1244.0,1.0522,1.1214
393,0,evening,saturday,12.5,48.1,0.6946,1148.0,930.0,948.0,1056.0,0.9461,1.0129
394,0,night,saturday,11.8,50.8,0.7042,1108.0,848.0,1023.0,1003.0,0.8489,0.9758
395,0,night,saturday,10.9,56.1,0.7326,1231.0,924.0,906.0,1245.0,0.9285,1.0184
396,0,night,sunday,10.9,55.9,0.7277,1293.0,937.0,930.0,1200.0,0.9019,1.0053
397,0,night,sunday,10.3,58.1,0.7278,1274.0,912.0,939.0,1188.0,0.8577,0.9964
398,0,night,sunday,9.3,62.2,0.7294,1135.0,827.0,1013.0,1070.0,0.6986,0.9579
399,0,night,sunday,8.3,64.9,0.7124,1010.0,769.0,1110.0,895.0,0.6101,0.9586
400,0,morning,sunday,9.6,58.5,0.7,870.0,626.0,1325.0,755.0,0.4598,0.8817
401,0,morning,sunday,7.7,66.4,0.699,983.0,688.0,1251.0,806.0,0.5482,0.9215
402,0,morning,sunday,7.4,68.0,0.7043,995.0,691.0,1219.0,836.0,0.6101,0.9071
403,0,morning,sunday,9.7,58.6,0.7035,1024.0,747.0,1136.0,897.0,0.6632,0.949
404,0,morning,sunday,12.5,50.1,0.7242,1163.0,880.0,959.0,1073.0,0.7339,1.0204
405,0,morning,sunday,16.8,36.9,0.7018,1218.0,938.0,918.0,1088.0,0.8312,1.0307
406,0,morning,sunday,19.2,31.3,0.6887,1210.0,958.0,933.0,1036.0,0.8489,1.0396
407,0,morning,sunday,21.3,26.4,0.6607,1114.0,887.0,1020.0,768.0,0.7604,0.9875
408,0,afternoon,sunday,21.2,23.1,0.5768,995.0,796.0,1159.0,587.0,0.6367,0.8838
409,0,afternoon,sunday,18.6,25.0,0.5319,927.0,700.0,1285.0,452.0,0.4686,0.8165
410,0,afternoon,sunday,18.0,27.3,0.5594,1002.0,754.0,1189.0,470.0,0.5748,0.8652
411,0,afternoon,sunday,18.2,28.3,0.5848,987.0,727.0,1213.0,502.0,0.619,0.8542
412,0,afternoon,sunday,17.0,31.4,0.6048,993.0,714.0,1217.0,516.0,0.6632,0.8501
413,0,evening,sunday,15.6,35.0,0.617,1012.0,746.0,1174.0,555.0,0.7604,0.8934
414,0,evening,sunday,14.1,40.2,0.6438,1114.0,823.0,1068.0,671.0,0.8312,0.9318
415,0,evening,sunday,13.4,43.2,0.6623,1093.0,789.0,1102.0,788.0,0.9108,0.9126
416,0,evening,sunday,12.3,46.8,0.6686,968.0,669.0,1261.0,538.0,0.7162,0.8556
417,0,night,sunday,11.9,46.5,0.6449,960.0,666.0,1266.0,544.0,0.7074,0.8405
418,0,night,sunday,11.5,46.6,0.6319,942.0,648.0,1300.0,500.0,0.6809,0.8268
419,0,night,monday,10.6,48.0,0.6135,888.0,598.0,1396.0,417.0,0.5129,0.7938
420,0,night,monday,10.7,45.8,0.5895,818.0,524.0,1588.0,341.0,0.2741,0.7354
421,0,night,monday,10.4,46.6,0.5901,840.0,509.0,1643.0,352.0,0.336,0.7389
422,0,night,monday,11.3,46.9,0.628,864.0,516.0,1496.0,502.0,0.5217,0.7918
423,0,morning,monday,10.1,51.2,0.6341,898.0,559.0,1441.0,648.0,0.619,0.8103
424,0,morning,monday,9.9,50.7,0.6167,946.0,643.0,1309.0,760.0,0.6632,0.846
425,0,morning,monday,8.1,56.8,0.615,1309.0,1125.0,844.0,1183.0,0.9108,1.1584
426,0,morning,monday,10.9,44.1,0.5748,1326.0,1289.0,714.0,1431.0,1.1849,1.2402
427,0,morning,monday,11.8,37.6,0.5184,966.0,786.0,1111.0,705.0,0.8666,0.8639
428,0,morning,monday,13.9,33.2,0.5222,975.0,793.0,1133.0,637.0,0.8577,0.8611
429,0,morning,monday,15.6,30.1,0.5285,988.0,803.0,1105.0,658.0,0.8666,0.8879
430,0,morning,monday,16.5,29.0,0.5406,971.0,786.0,1129.0,546.0,0.6897,0.8735
431,0,afternoon,monday,17.5,27.9,0.5517,1010.0,833.0,1070.0,561.0,0.7339,0.9147
432,0,afternoon,monday,17.9,26.8,0.5446,984.0,790.0,1131.0,532.0,0.8135,0.8707
433,0,afternoon,monday,18.2,26.1,0.5387,962.0,776.0,1131.0,535.0,0.7162,0.8563
434,0,afternoon,monday,18.0,27.1,0.5522,1012.0,801.0,1098.0,525.0,0.7958,0.8851
435,0,afternoon,monday,17.0,28.9,0.5558,1058.0,896.0,996.0,603.0,0.84,0.9325
436,0,evening,monday,16.1,31.3,0.568,1173.0,985.0,905.0,802.0,1.008,1.0142
437,0,evening,monday,14.5,35.4,0.5839,1127.0,907.0,957.0,796.0,0.9373,0.9641
438,0,evening,monday,13.2,37.9,0.5733,1020.0,797.0,1066.0,689.0,0.8754,0.8941
439,0,evening,monday,13.1,34.4,0.517,949.0,700.0,1221.0,553.0,0.7958,0.8089
440,0,night,monday,13.5,28.5,0.4405,930.0,710.0,1278.0,509.0,0.7251,0.7808
441,0,night,monday,12.4,31.9,0.4583,900.0,643.0,1339.0,455.0,0.6543,0.7478
442,0,night,tuesday,13.1,26.8,0.4023,899.0,630.0,1418.0,425.0,0.672,0.721
443,0,night,tuesday,11.6,33.6,0.4595,866.0,569.0,1468.0,436.0,0.5836,0.7245
444,0,night,tuesday,10.5,42.9,0.5442,900.0,563.0,1402.0,618.0,0.6455,0.776
445,0,night,tuesday,12.2,37.2,0.5277,897.0,529.0,1462.0,693.0,0.6101,0.756
446,0,morning,tuesday,12.9,33.9,0.5037,956.0,605.0,1341.0,691.0,0.6278,0.767
447,0,morning,tuesday,11.3,40.3,0.5376,1054.0,779.0,1080.0,1013.0,0.8666,0.8693
448,0,morning,tuesday,11.9,38.4,0.5341,1343.0,1096.0,839.0,1311.0,1.0169,1.0898
449,0,morning,tuesday,13.3,35.6,0.5416,1584.0,1399.0,642.0,1675.0,1.1495,1.337
450,0,morning,tuesday,16.3,28.8,0.5305,1556.0,1337.0,674.0,1689.0,1.3264,1.2717
451,0,morning,tuesday,17.9,28.2,0.5741,1565.0,1324.0,695.0,1688.0,1.4059,1.2855
452,0,morning,tuesday,18.3,26.6,0.5529,1429.0,1251.0,734.0,1548.0,1.291,1.2045
453,0,morning,tuesday,20.8,22.5,0.5463,1419.0,1267.0,742.0,1490.0,1.2203,1.2106
454,0,afternoon,tuesday,22.4,20.0,0.5352,1373.0,1213.0,791.0,1354.0,1.1318,1.1749
455,0,afternoon,tuesday,20.9,21.7,0.5295,1185.0,992.0,942.0,1014.0,0.8577,0.9943
456,0,afternoon,tuesday,19.1,26.5,0.579,1122.0,897.0,991.0,831.0,0.8047,0.9421
457,0,afternoon,tuesday,18.1,30.6,0.6295,1085.0,820.0,1060.0,699.0,0.7162,0.9099
458,0,afternoon,tuesday,17.3,34.7,0.6788,1249.0,968.0,874.0,926.0,0.8754,1.0486
459,0,evening,tuesday,15.8,40.4,0.7228,1236.0,962.0,853.0,928.0,0.8931,1.052
460,0,evening,tuesday,15.9,42.0,0.7541,1334.0,1047.0,815.0,1038.0,0.9373,1.1248
461,0,evening,tuesday,15.9,43.5,0.779,1264.0,928.0,884.0,1035.0,0.9019,1.0534
462,0,evening,tuesday,15.0,46.1,0.7833,1073.0,746.0,1072.0,789.0,0.7428,0.9339
463,0,night,tuesday,15.1,44.6,0.7574,1053.0,701.0,1147.0,692.0,0.7162,0.9085
464,0,night,tuesday,14.9,43.5,0.7302,1098.0,747.0,1094.0,764.0,0.8047,0.9339
465,0,night,wednesday,14.8,41.0,0.685,1029.0,702.0,1180.0,639.0,0.7251,0.8838
466,0,night,wednesday,14.8,40.8,0.6814,973.0,631.0,1287.0,541.0,0.5659,0.8515
467,0,night,wednesday,14.8,40.8,0.6834,972.0,639.0,1222.0,678.0,0.619,0.8625
468,0,night,wednesday,14.5,36.1,0.5928,851.0,477.0,1699.0,343.0,0.2299,0.7306
469,0,morning,wednesday,14.6,36.0,0.5947,909.0,545.0,1473.0,436.0,0.5129,0.7766
470,0,morning,wednesday,14.4,38.5,0.6291,1038.0,684.0,1220.0,688.0,0.8223,0.8783
471,0,morning,wednesday,13.8,58.2,0.9129,1636.0,1168.0,721.0,1438.0,0.9727,1.3226
472,0,morning,wednesday,13.2,61.1,0.9256,1580.0,1295.0,639.0,1489.0,1.0169,1.3438
473,0,morning,wednesday,10.4,74.4,0.9384,1262.0,924.0,872.0,1093.0,1.1053,1.0822
474,0,morning,wednesday,11.5,71.0,0.9582,1197.0,837.0,957.0,965.0,1.0434,1.0287
475,0,morning,wednesday,12.2,70.0,0.9924,1277.0,886.0,902.0,1004.0,0.9638,1.0843
476,0,morning,wednesday,12.3,73.3,1.0442,1430.0,1025.0,779.0,1166.0,1.0876,1.2168
477,0,afternoon,wednesday,11.3,78.1,1.0411,1242.0,944.0,846.0,991.0,1.008,1.1248
478,0,afternoon,wednesday,13.6,69.2,1.0746,1349.0,1023.0,804.0,1054.0,1.008,1.2003
479,0,afternoon,wednesday,14.9,59.3,0.9974,1390.0,1100.0,755.0,1192.0,1.0522,1.2354
480,0,afternoon,wednesday,15.7,50.9,0.8997,1224.0,980.0,850.0,1055.0,0.9815,1.1241
481,0,afternoon,wednesday,15.2,52.9,0.9087,1253.0,1026.0,810.0,1048.0,0.9108,1.1543
482,0,evening,wednesday,15.5,50.8,0.8881,1312.0,1041.0,821.0,1073.0,0.9108,1.1756
483,0,evening,wednesday,14.3,52.9,0.8581,1254.0,1033.0,819.0,1068.0,0.9461,1.1461
484,0,evening,wednesday,13.2,56.0,0.8446,1198.0,953.0,882.0,1019.0,0.9285,1.0905
485,0,evening,wednesday,12.6,57.0,0.8315,1060.0,787.0,1044.0,833.0,0.8047,0.9737
486,0,night,wednesday,12.3,57.8,0.8224,1050.0,769.0,1078.0,759.0,0.6986,0.9675
487,0,night,wednesday,12.0,58.4,0.8164,1029.0,754.0,1098.0,749.0,0.6986,0.9579
488,0,night,thursday,12.0,61.6,0.8593,1143.0,825.0,986.0,978.0,0.7604,1.0142
489,0,night,thursday,11.5,63.9,0.8652,1044.0,770.0,1031.0,944.0,0.619,0.9785
490,0,night,thursday,10.7,67.2,0.863,1034.0,716.0,1085.0,891.0,0.4863,0.9648
491,0,night,thursday,10.2,66.6,0.8299,909.0,615.0,1237.0,790.0,0.4333,0.9078
492,0,morning,thursday,11.0,63.7,0.8325,996.0,648.0,1176.0,852.0,0.4421,0.9202
493,0,morning,thursday,9.6,68.8,0.8243,1154.0,876.0,1002.0,987.0,0.5924,1.0719
494,0,morning,thursday,9.5,69.6,0.8273,1510.0,1291.0,675.0,1435.0,0.8312,1.3384
495,0,morning,thursday,11.9,60.9,0.8455,1722.0,1595.0,539.0,1798.0,1.0522,1.6748
496,0,morning,thursday,16.2,48.6,0.8892,1512.0,1323.0,631.0,1677.0,1.2291,1.3741
497,0,morning,thursday,19.2,39.6,0.8693,1258.0,1040.0,800.0,1282.0,0.9992,1.1681
498,0,morning,thursday,19.7,38.4,0.8743,1094.0,850.0,970.0,871.0,0.7781,1.0225
499,0,morning,thursday,20.6,36.7,0.8797,1129.0,875.0,974.0,759.0,0.6455,1.0465
500,0,afternoon,thursday,21.8,33.9,0.8771,1125.0,924.0,937.0,790.0,0.6455,1.0589
501,0,afternoon,thursday,23.6,27.5,0.7913,1308.0,1193.0,793.0,1187.0,0.9373,0.8192
502,0,evening,thursday,22.8,32.1,0.8814,1529.0,1331.0,700.0,1399.0,1.1672,1.3926
503,0,evening,thursday,20.8,36.7,0.8878,1592.0,1429.0,624.0,1644.0,1.4502,1.4345
504,0,evening,thursday,18.3,40.9,0.8493,1536.0,1302.0,666.0,1599.0,1.4236,1.3198
505,0,evening,thursday,16.8,44.0,0.8341,1192.0,1007.0,827.0,1223.0,1.0965,1.1014
506,0,night,thursday,15.8,48.0,0.8569,1186.0,976.0,844.0,1200.0,0.9992,1.0781
507,0,night,thursday,14.9,52.0,0.8757,1203.0,920.0,898.0,1118.0,0.9108,1.0499
508,0,night,friday,14.1,54.4,0.8701,1139.0,899.0,921.0,1067.0,0.9196,1.0396
509,0,night,friday,13.3,58.8,0.8922,1072.0,795.0,986.0,1048.0,0.8223,0.9902
510,0,night,friday,13.3,60.9,0.9229,954.0,667.0,1180.0,718.0,0.5305,0.927
511,0,night,friday,11.2,65.9,0.8775,926.0,638.0,1195.0,749.0,0.4598,0.9215
512,0,morning,friday,11.3,72.9,0.9738,968.0,628.0,1197.0,737.0,0.5836,0.9421
513,0,morning,friday,11.4,71.8,0.9671,1067.0,727.0,1055.0,903.0,0.7251,0.9943
514,0,morning,friday,11.9,73.7,1.0254,1386.0,1083.0,798.0,1159.0,0.9638,1.2587
515,0,morning,friday,12.6,70.2,1.0221,1474.0,1306.0,634.0,1365.0,1.008,1.4146
516,0,morning,friday,13.6,65.3,1.0136,1569.0,1316.0,634.0,1510.0,1.2291,1.4105
517,0,morning,friday,16.9,52.3,1.0013,1375.0,1177.0,706.0,1386.0,1.123,1.3033
518,0,morning,friday,19.4,44.1,0.9855,1328.0,1123.0,738.0,1368.0,1.123,1.2505
519,0,morning,friday,22.9,33.8,0.9322,1341.0,1176.0,748.0,1347.0,1.1937,1.2532
520,0,afternoon,friday,23.6,31.3,0.9001,1297.0,1183.0,765.0,1242.0,1.1495,1.2175
521,0,afternoon,friday,24.7,30.5,0.9371,1303.0,1139.0,790.0,1138.0,1.1141,1.2093
522,0,afternoon,friday,26.1,27.3,0.9101,1281.0,1116.0,809.0,1080.0,1.0699,1.1694
523,0,afternoon,friday,27.6,22.8,0.8288,1248.0,1103.0,872.0,1002.0,1.0788,1.1207
524,0,afternoon,friday,26.9,22.3,0.7792,1382.0,1288.0,778.0,1212.0,1.2203,1.2354
525,0,evening,friday,24.3,30.1,0.9012,1491.0,1385.0,685.0,1486.0,1.459,1.315
526,0,evening,friday,21.2,40.1,0.9978,1620.0,1407.0,641.0,1567.0,1.3617,1.4091
527,0,evening,friday,19.4,42.5,0.9483,1693.0,1439.0,618.0,1723.0,1.4855,1.4304
528,0,evening,friday,18.5,43.0,0.9074,1374.0,1121.0,771.0,1399.0,1.291,1.1571
529,0,night,friday,17.8,47.0,0.9467,1287.0,982.0,841.0,1291.0,1.0965,1.0863
530,0,night,friday,16.8,53.2,1.01,1408.0,1052.0,761.0,1443.0,1.0965,1.1564
531,0,night,saturday,17.1,51.8,0.999,1254.0,941.0,828.0,1270.0,0.9373,1.0754
532,0,night,saturday,16.2,54.2,0.9933,1141.0,827.0,936.0,1110.0,0.7781,1.0218
